customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent,income_anomaly_zscore,income_anomaly_iqr,income_is_anomaly,purchase_amount_anomaly_zscore,purchase_amount_anomaly_iqr,purchase_amount_is_anomaly,final_price_anomaly_zscore,final_price_anomaly_iqr,final_price_is_anomaly,age_anomaly_zscore,age_anomaly_iqr,age_is_anomaly,rating_anomaly_zscore,rating_anomaly_iqr,rating_is_anomaly,discount_percent_anomaly_zscore,discount_percent_anomaly_iqr,discount_percent_is_anomaly,shipping_cost_anomaly_zscore,shipping_cost_anomaly_iqr,shipping_cost_is_anomaly,total_cost_anomaly_zscore,total_cost_anomaly_iqr,total_cost_is_anomaly,discount_amount_anomaly_zscore,discount_amount_anomaly_iqr,discount_amount_is_anomaly,price_per_rating_anomaly_zscore,price_per_rating_anomaly_iqr,price_per_rating_is_anomaly,anomaly_score,has_any_anomaly
714,68,Female,High School,117798,2386.92,2025-05-29 15:09:28.486987,Books,2.0,43.67,20.23,2407.15,1042.37,1364.78,682.39,2.03,4624,1.73,0,True,False,False,True,False,False,False,False,65+,High,Very High,Poor,High Discount,Q2,"(-0.0139, 4.784]",2025,5,May,29,3,Thursday,2,22,0,0,0,20237,Spring,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,67,Other,Master,146021,2492.72,2025-05-06 15:09:28.486990,Food,2.4,2.99,18.18,2510.8999999999996,74.53,2436.37,1015.15,1.71,4489,2.18,2,False,False,True,False,False,False,True,False,65+,High,Very High,Fair,No Discount,Q3,"(-0.0139, 4.784]",2025,5,May,6,1,Tuesday,2,19,0,0,0,20214,Spring,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,52,Other,Master,116894,1031.35,2025-05-23 15:09:28.486993,Books,4.6,44.43,10.84,1042.1899999999998,458.23,583.96,126.95,0.88,2704,2.25,2,False,False,True,True,False,False,False,False,51-65,High,High,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,5,May,23,4,Friday,2,21,0,0,0,20231,Spring,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,40,Other,Master,144302,2959.74,2025-10-01 15:09:28.486995,Home,4.9,16.45,33.48,2993.22,486.88,2506.34,511.5,2.05,1600,3.61,2,False,False,True,False,False,False,False,True,36-50,High,Very High,Excellent,Low Discount,Q3,"(-0.0139, 4.784]",2025,10,October,1,2,Wednesday,4,40,0,1,0,20362,Fall,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,34,Other,PhD,34289,938.82,2025-06-26 15:09:28.486998,Electronics,2.8,15.73,48.53,987.35,147.68,839.67,299.88,2.74,1156,1.01,3,False,False,True,False,False,True,False,False,26-35,Lower-Middle,Medium,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2025,6,June,26,3,Thursday,2,26,0,0,0,20265,Summer,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,43,Male,Master,135359,1664.51,2025-12-08 15:09:28.487001,Home,2.3,25.6,8.79,1673.3,426.11,1247.19,542.26,1.23,1849,3.15,2,False,True,False,False,False,False,False,True,36-50,High,High,Fair,Medium Discount,Q2,"(-0.0139, 4.784]",2025,12,December,8,0,Monday,4,50,0,0,0,20430,Winter,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,25,Female,High School,27927,4276.6,2025-09-16 15:09:28.487004,Clothing,3.1,47.03,29.86,4306.46,2011.28,2295.18,740.38,15.31,625,1.12,0,True,False,False,False,True,False,False,False,18-25,Low,Very High,Good,High Discount,Q3,"(14.332, 19.106]",2025,9,September,16,1,Tuesday,3,38,0,0,0,20347,Fall,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,46,Other,PhD,68330,1043.31,2025-08-12 15:09:28.487007,Food,3.8,2.39,21.21,1064.52,24.94,1039.58,273.57,1.53,2116,1.49,3,False,False,True,False,False,False,True,False,36-50,Middle,High,Good,No Discount,Q2,"(-0.0139, 4.784]",2025,8,August,12,1,Tuesday,3,33,0,0,0,20312,Summer,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,43,Male,Master,86707,365.08,2025-05-26 15:09:28.487010,Clothing,2.1,17.61,22.33,387.40999999999997,64.29,323.12,153.87,0.42,1849,2.02,2,False,True,False,False,True,False,False,False,36-50,Upper-Middle,Low,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2025,5,May,26,0,Monday,2,22,0,0,0,20234,Spring,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,27,Other,High School,140279,354.35,2025-04-03 15:09:28.487013,Food,3.9,42.83,12.71,367.06,151.77,215.29,55.2,0.25,729,5.2,0,False,False,True,False,False,False,True,False,26-35,High,Low,Good,High Discount,Q1,"(-0.0139, 4.784]",2025,4,April,3,3,Thursday,2,14,0,0,0,20181,Spring,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,43,Female,PhD,97454,4704.51,2025-11-03 15:09:28.487016,Home,1.2,19.8,41.26,4745.77,931.49,3814.28,3178.57,4.83,1849,2.27,3,True,False,False,False,False,False,False,True,36-50,Upper-Middle,Very High,Poor,Low Discount,Q4,"(4.784, 9.558]",2025,11,November,3,0,Monday,4,45,0,0,0,20395,Fall,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
725,79,Male,Master,127439,2539.53,2025-07-01 15:09:28.487018,Books,1.2,9.96,24.26,2563.7900000000004,252.94,2310.85,1925.71,1.99,6241,1.61,2,False,True,False,True,False,False,False,False,65+,High,Very High,Poor,No Discount,Q3,"(-0.0139, 4.784]",2025,7,July,1,1,Tuesday,3,27,0,1,0,20270,Summer,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,51,Female,Master,124646,2052.97,2026-01-07 15:09:28.487021,Books,2.5,21.24,27.17,2080.14,436.05,1644.09,657.64,1.65,2601,2.44,2,True,False,False,True,False,False,False,False,51-65,High,Very High,Fair,Low Discount,Q2,"(-0.0139, 4.784]",2026,1,January,7,2,Wednesday,1,2,0,0,0,20460,Winter,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,68,Female,Master,85428,4056.28,2025-08-12 15:09:28.487024,Food,2.4,19.28,15.24,4071.52,782.05,3289.47,1370.61,4.75,4624,1.26,2,True,False,False,False,False,False,True,False,65+,Upper-Middle,Very High,Fair,Low Discount,Q4,"(-0.0139, 4.784]",2025,8,August,12,1,Tuesday,3,33,0,0,0,20312,Summer,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,58,Male,PhD,70601,4180.77,2025-10-02 15:09:28.487027,Books,2.3,45.77,9.09,4189.860000000001,1913.54,2276.32,989.7,5.92,3364,1.22,3,False,True,False,True,False,False,False,False,51-65,Middle,Very High,Fair,High Discount,Q3,"(4.784, 9.558]",2025,10,October,2,3,Thursday,4,40,0,0,0,20363,Fall,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,24,Male,High School,97465,1667.63,2025-11-07 15:09:28.487030,Home,3.0,38.1,4.3,1671.93,635.37,1036.56,345.52,1.71,576,4.06,0,False,True,False,False,False,False,False,True,18-25,Upper-Middle,High,Fair,Medium Discount,Q2,"(-0.0139, 4.784]",2025,11,November,7,4,Friday,4,45,0,0,0,20399,Fall,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,21,Male,High School,22539,3471.15,2025-08-31 15:09:28.487033,Books,2.3,25.26,35.71,3506.86,876.81,2630.05,1143.5,15.4,441,1.07,0,False,True,False,True,False,False,False,False,18-25,Low,Very High,Fair,Medium Discount,Q3,"(14.332, 19.106]",2025,8,August,31,6,Sunday,3,35,1,0,1,20331,Summer,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,75,Male,Bachelor,122263,3857.9,2025-03-04 15:09:28.487036,Home,1.8,49.42,9.81,3867.71,1906.57,1961.14,1089.52,3.16,5625,1.63,1,False,True,False,False,False,False,False,True,65+,High,Very High,Poor,High Discount,Q3,"(-0.0139, 4.784]",2025,3,March,4,1,Tuesday,1,10,0,0,0,20151,Spring,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,70,Male,Master,131487,3276.71,2025-05-21 15:09:28.487038,Clothing,2.2,23.26,34.5,3311.21,762.16,2549.05,1158.66,2.49,4900,1.88,2,False,True,False,False,True,False,False,False,65+,High,Very High,Fair,Low Discount,Q3,"(-0.0139, 4.784]",2025,5,May,21,2,Wednesday,2,21,0,0,0,20229,Spring,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,67,Male,Bachelor,42669,766.46,2025-07-12 15:09:28.487041,Home,4.9,2.91,19.52,785.98,22.3,763.68,155.85,1.8,4489,0.64,1,False,True,False,False,False,False,False,True,65+,Lower-Middle,Medium,Excellent,No Discount,Q1,"(-0.0139, 4.784]",2025,7,July,12,5,Saturday,3,28,1,0,0,20281,Summer,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,62,Male,Bachelor,90968,4380.66,2025-07-20 15:09:28.487044,Electronics,2.6,13.11,20.79,4401.45,574.3,3827.15,1471.98,4.82,3844,1.47,1,False,True,False,False,False,True,False,False,51-65,Upper-Middle,Very High,Fair,Low Discount,Q4,"(4.784, 9.558]",2025,7,July,20,6,Sunday,3,29,1,0,0,20289,Summer,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,28,Other,High School,40644,2700.08,2025-03-14 15:09:28.487047,Electronics,2.8,21.8,23.46,2723.54,588.62,2134.92,762.47,6.64,784,1.45,0,False,False,True,False,False,True,False,False,26-35,Lower-Middle,Very High,Fair,Low Discount,Q3,"(4.784, 9.558]",2025,3,March,14,4,Friday,1,11,0,0,0,20161,Spring,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,46,Female,PhD,38745,1419.54,2025-12-24 15:09:28.487050,Electronics,3.3,7.85,18.39,1437.93,111.43,1326.5,401.97,3.66,2116,0.84,3,True,False,False,False,False,True,False,False,36-50,Lower-Middle,High,Good,No Discount,Q2,"(-0.0139, 4.784]",2025,12,December,24,2,Wednesday,4,52,0,0,0,20446,Winter,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,73,Male,PhD,140852,2131.89,2025-03-13 15:09:28.487053,Food,4.9,47.38,5.03,2136.92,1010.09,1126.83,229.97,1.51,5329,1.93,3,False,True,False,False,False,False,True,False,65+,High,Very High,Excellent,High Discount,Q2,"(-0.0139, 4.784]",2025,3,March,13,3,Thursday,1,11,0,0,0,20160,Spring,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,53,Other,High School,148081,197.48,2025-11-08 15:09:28.487056,Food,2.0,38.34,15.48,212.95999999999998,75.71,137.25,68.62,0.13,2809,2.79,0,False,False,True,False,False,False,True,False,51-65,High,Low,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,11,November,8,5,Saturday,4,45,1,0,0,20400,Fall,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,42,Other,PhD,48228,648.06,2025-08-10 15:09:28.487059,Food,3.7,13.41,33.19,681.25,86.9,594.35,160.64,1.34,1764,1.15,3,False,False,True,False,False,False,True,False,36-50,Lower-Middle,Medium,Good,Low Discount,Q1,"(-0.0139, 4.784]",2025,8,August,10,6,Sunday,3,32,1,0,0,20310,Summer,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,38,Other,Bachelor,138358,3830.08,2025-04-14 15:09:28.487062,Home,3.9,29.54,33.29,3863.37,1131.41,2731.96,700.5,2.77,1444,3.64,1,False,False,True,False,False,False,False,True,36-50,High,Very High,Good,Medium Discount,Q3,"(-0.0139, 4.784]",2025,4,April,14,0,Monday,2,16,0,0,0,20192,Spring,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,78,Female,Master,54521,10.06,2025-08-02 15:09:28.487064,Food,3.4,36.07,14.31,24.37,3.63,20.74,6.1,0.02,6084,0.7,2,True,False,False,False,False,False,True,False,65+,Middle,Very Low,Good,Medium Discount,Q1,"(-0.0139, 4.784]",2025,8,August,2,5,Saturday,3,31,1,0,0,20302,Summer,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,74,Male,High School,416085,9393.576189795704,2025-06-30 15:09:28.487067,Clothing,1.4,47.06,23.01,9416.586189795704,4420.62,4995.97,3568.55,2.26,5476,5.62,0,False,True,False,False,True,False,False,False,65+,High,Very High,Poor,High Discount,Q4,"(-0.0139, 4.784]",2025,6,June,30,0,Monday,2,27,0,0,1,20269,Summer,232,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,5,1
743,53,Other,Master,117239,2617.33,2025-07-06 15:09:28.487070,Electronics,3.7,44.08,9.67,2627.0,1153.72,1473.28,398.18,2.23,2809,2.21,2,False,False,True,False,False,True,False,False,51-65,High,Very High,Good,High Discount,Q2,"(-0.0139, 4.784]",2025,7,July,6,6,Sunday,3,27,1,0,0,20275,Summer,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,27,Female,PhD,46928,282.63,2025-10-02 15:09:28.487073,Home,1.3,25.76,10.52,293.15,72.81,220.34,169.49,0.6,729,1.74,3,True,False,False,False,False,False,False,True,26-35,Lower-Middle,Low,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,10,October,2,3,Thursday,4,40,0,0,0,20363,Fall,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,54,Female,Master,38322,4865.66,2025-03-11 15:09:28.487076,Electronics,3.4,38.73,1.15,4866.8099999999995,1884.47,2982.34,877.16,12.7,2916,0.71,2,True,False,False,False,False,True,False,False,51-65,Lower-Middle,Very High,Good,Medium Discount,Q4,"(9.558, 14.332]",2025,3,March,11,1,Tuesday,1,11,0,0,0,20158,Spring,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,26,Female,PhD,77714,1138.37,2025-04-19 15:09:28.487079,Food,4.0,28.11,44.84,1183.2099999999998,320.0,863.21,215.8,1.46,676,2.99,3,True,False,False,False,False,False,True,False,26-35,Upper-Middle,High,Good,Medium Discount,Q1,"(-0.0139, 4.784]",2025,4,April,19,5,Saturday,2,16,1,0,0,20197,Spring,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,41,Other,PhD,107896,1527.95,2025-09-22 15:09:28.487082,Home,1.8,27.64,10.54,1538.49,422.33,1116.16,620.09,1.42,1681,2.63,3,False,False,True,False,False,False,False,True,36-50,High,High,Poor,Medium Discount,Q2,"(-0.0139, 4.784]",2025,9,September,22,0,Monday,3,39,0,0,0,20353,Fall,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,52,Male,Bachelor,497197,14037.038910988098,2025-10-26 15:09:28.487084,Books,4.4,5.74,11.38,14048.418910988097,805.73,13242.69,3009.7,2.82,2704,9.56,1,False,True,False,True,False,False,False,False,51-65,High,Very High,Excellent,No Discount,Q4,"(-0.0139, 4.784]",2025,10,October,26,6,Sunday,4,43,1,0,0,20387,Fall,114,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,5,1
749,66,Other,PhD,448966,14730.497754660031,2025-12-17 15:09:28.487087,Clothing,1.1,6.31,13.98,14744.47775466003,929.49,13814.99,12559.08,3.28,4356,6.8,3,False,False,True,False,True,False,False,False,65+,High,Very High,Poor,No Discount,Q4,"(-0.0139, 4.784]",2025,12,December,17,2,Wednesday,4,51,0,0,0,20439,Winter,62,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,5,1
750,52,Other,Bachelor,62891,17.35,2025-11-06 15:09:28.487090,Food,4.4,26.48,6.37,23.720000000000002,4.59,19.13,4.35,0.03,2704,1.21,1,False,False,True,False,False,False,True,False,51-65,Middle,Very Low,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,11,November,6,3,Thursday,4,45,0,0,0,20398,Fall,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,65,Male,Bachelor,101912,3649.43,2025-03-16 15:09:28.487093,Food,2.8,13.44,31.96,3681.39,490.48,3190.91,1139.61,3.58,4225,1.57,1,False,True,False,False,False,False,True,False,51-65,High,Very High,Fair,Low Discount,Q4,"(-0.0139, 4.784]",2025,3,March,16,6,Sunday,1,11,1,0,0,20163,Spring,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,53,Male,Bachelor,26588,4834.56,2025-02-24 15:09:28.487096,Clothing,1.9,1.05,3.76,4838.320000000001,50.76,4787.56,2519.77,18.18,2809,0.5,1,False,True,False,False,True,False,False,False,51-65,Low,Very High,Poor,No Discount,Q4,"(14.332, 19.106]",2025,2,February,24,0,Monday,1,9,0,0,0,20143,Winter,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
753,35,Male,High School,110536,1129.22,2025-09-15 15:09:28.487099,Clothing,1.5,36.14,6.71,1135.93,408.1,727.83,485.22,1.02,1225,3.16,0,False,True,False,False,True,False,False,False,26-35,High,High,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,9,September,15,0,Monday,3,38,0,0,0,20346,Fall,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,66,Female,High School,26304,3318.61,2025-05-21 15:09:28.487101,Books,4.8,1.62,32.24,3350.85,53.76,3297.09,686.89,12.62,4356,0.4,0,True,False,False,True,False,False,False,False,65+,Low,Very High,Excellent,No Discount,Q4,"(9.558, 14.332]",2025,5,May,21,2,Wednesday,2,21,0,0,0,20229,Spring,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,56,Male,PhD,27345,3712.06,2026-02-12 15:09:28.487104,Food,1.3,29.76,16.98,3729.04,1104.71,2624.33,2018.72,13.57,3136,0.49,3,False,True,False,False,False,False,True,False,51-65,Low,Very High,Poor,Medium Discount,Q3,"(9.558, 14.332]",2026,2,February,12,3,Thursday,1,7,0,0,0,20496,Winter,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,49,Other,Bachelor,49300,4243.64,2025-09-24 15:09:28.487107,Food,1.8,26.96,35.4,4279.04,1144.09,3134.95,1741.64,8.61,2401,1.01,1,False,False,True,False,False,False,True,False,36-50,Lower-Middle,Very High,Poor,Medium Discount,Q4,"(4.784, 9.558]",2025,9,September,24,2,Wednesday,3,39,0,0,0,20355,Fall,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,41,Male,High School,44259,2118.92,2025-08-18 15:09:28.487110,Electronics,2.4,48.44,27.87,2146.79,1026.4,1120.39,466.83,4.79,1681,1.08,0,False,True,False,False,False,True,False,False,36-50,Lower-Middle,Very High,Fair,High Discount,Q2,"(4.784, 9.558]",2025,8,August,18,0,Monday,3,34,0,0,0,20318,Summer,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,40,Other,Bachelor,111006,1521.63,2026-01-21 15:09:28.487113,Home,3.5,24.21,12.8,1534.43,368.39,1166.04,333.15,1.37,1600,2.78,1,False,False,True,False,False,False,False,True,36-50,High,High,Good,Low Discount,Q2,"(-0.0139, 4.784]",2026,1,January,21,2,Wednesday,1,4,0,0,0,20474,Winter,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,79,Female,Master,108553,1633.22,2026-01-11 15:09:28.487116,Home,3.2,3.18,32.54,1665.76,51.94,1613.82,504.32,1.5,6241,1.37,2,True,False,False,False,False,False,False,True,65+,High,High,Good,No Discount,Q2,"(-0.0139, 4.784]",2026,1,January,11,6,Sunday,1,2,1,0,0,20464,Winter,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,49,Other,Master,35352,3565.98,2025-10-22 15:09:28.487118,Electronics,1.5,27.58,5.81,3571.79,983.5,2588.29,1725.53,10.09,2401,0.72,2,False,False,True,False,False,True,False,False,36-50,Lower-Middle,Very High,Poor,Medium Discount,Q3,"(9.558, 14.332]",2025,10,October,22,2,Wednesday,4,43,0,0,0,20383,Fall,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,54,Other,Master,149350,4085.73,2025-05-01 15:09:28.487121,Home,2.2,42.05,26.82,4112.55,1718.05,2394.5,1088.41,2.74,2916,2.77,2,False,False,True,False,False,False,False,True,51-65,High,Very High,Fair,High Discount,Q3,"(-0.0139, 4.784]",2025,5,May,1,3,Thursday,2,18,0,1,0,20209,Spring,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,29,Male,PhD,53365,916.25,2025-06-19 15:09:28.487125,Clothing,2.0,49.84,21.86,938.11,456.66,481.45,240.72,1.72,841,1.84,3,False,True,False,False,True,False,False,False,26-35,Middle,Medium,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,6,June,19,3,Thursday,2,25,0,0,0,20258,Summer,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,66,Male,Bachelor,39446,1861.0,2025-12-12 15:09:28.487128,Home,1.9,21.52,13.39,1874.39,400.49,1473.9,775.74,4.72,4356,0.6,1,False,True,False,False,False,False,False,True,65+,Lower-Middle,High,Poor,Low Discount,Q2,"(-0.0139, 4.784]",2025,12,December,12,4,Friday,4,50,0,0,0,20434,Winter,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,72,Other,Master,22336,4510.68,2025-07-19 15:09:28.487131,Home,2.6,16.01,30.2,4540.88,722.16,3818.72,1468.74,20.19,5184,0.31,2,False,False,True,False,False,False,False,True,65+,Low,Very High,Fair,Low Discount,Q4,"(19.106, 23.88]",2025,7,July,19,5,Saturday,3,29,1,0,0,20288,Summer,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,30,Male,High School,82032,4035.4,2025-07-15 15:09:28.487134,Electronics,3.8,45.33,43.57,4078.9700000000003,1829.25,2249.72,592.03,4.92,900,2.73,0,False,True,False,False,False,True,False,False,26-35,Upper-Middle,Very High,Good,High Discount,Q3,"(4.784, 9.558]",2025,7,July,15,1,Tuesday,3,29,0,0,0,20284,Summer,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,40,Female,Master,95415,4924.44,2025-08-25 15:09:28.487137,Books,1.9,9.56,49.95,4974.389999999999,470.78,4503.61,2370.32,5.16,1600,2.39,2,True,False,False,True,False,False,False,False,36-50,Upper-Middle,Very High,Poor,No Discount,Q4,"(4.784, 9.558]",2025,8,August,25,0,Monday,3,35,0,0,0,20325,Summer,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,42,Female,Master,117852,3773.7,2025-04-25 15:09:28.487140,Home,2.5,30.77,30.39,3804.0899999999997,1161.17,2642.92,1057.17,3.2,1764,2.81,2,True,False,False,False,False,False,False,True,36-50,High,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2025,4,April,25,4,Friday,2,17,0,0,0,20203,Spring,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,52,Male,Master,118876,1972.04,2025-09-07 15:09:28.487144,Home,2.6,20.29,20.24,1992.28,400.13,1592.15,612.37,1.66,2704,2.29,2,False,True,False,False,False,False,False,True,51-65,High,High,Fair,Low Discount,Q2,"(-0.0139, 4.784]",2025,9,September,7,6,Sunday,3,36,1,0,0,20338,Fall,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
